No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
8250,2014,2,7,17,88,65,32,NA,1200,48,-3.5,1020.5,-5.5,0,ESE,2.1,Dongsi
8251,2014,2,7,18,90,65,35,NA,1200,46,-3.3,1020.7,-5.6,0,ESE,2.9,Dongsi
8252,2014,2,7,19,95,69,40,NA,1300,36,-3.5,1020.6,-5.7,0.1,ESE,2,Dongsi
8253,2014,2,7,20,93,69,46,NA,1400,29,-3.7,1020.7,-5.7,0.1,ESE,2.3,Dongsi
8254,2014,2,7,21,91,71,47,NA,1500,20,-3.9,1020.6,-5.4,0.5,E,1.4,Dongsi
8255,2014,2,7,22,89,64,45,NA,1600,17,-3.7,1020.5,-5.5,0,ESE,1.4,Dongsi
8256,2014,2,7,23,88,57,46,NA,1600,19,-3.6,1020.7,-5.6,0.2,ESE,1.4,Dongsi
8257,2014,2,8,0,81,60,43,NA,1600,27,-3.5,1020.7,-5.2,0.1,SE,1.1,Dongsi
8258,2014,2,8,1,79,51,38,NA,1400,32,-3.3,1020.8,-5.2,0.4,SSE,1.1,Dongsi
8259,2014,2,8,2,74,46,27,NA,1300,26,-3.4,1020.9,-5.1,0.4,SSW,0.8,Dongsi
8260,2014,2,8,3,74,46,24,NA,900,23,-3.5,1020.4,-4.9,0.2,ENE,1,Dongsi
8261,2014,2,8,4,77,50,25,NA,1100,33,-3.6,1020.3,-4.9,0,E,1,Dongsi
8262,2014,2,8,5,124,86,43,NA,2200,17,-4.2,1020.3,-5.5,0,ENE,0.9,Dongsi
8263,2014,2,8,6,120,80,48,NA,2500,17,-4.1,1021.3,-5.5,0,ENE,2.3,Dongsi
8264,2014,2,8,7,132,95,47,NA,2400,17,-5,1022.2,-6.8,0,NE,1.1,Dongsi
8265,2014,2,8,8,121,92,53,NA,2400,19,-3.6,1022.7,-6.2,0,E,1.5,Dongsi
8266,2014,2,8,9,130,107,56,NA,2300,23,-1.7,1023.3,-11.3,0,NW,3.9,Dongsi
8267,2014,2,8,10,115,80,61,NA,1900,32,-0.6,1023.5,-13.9,0,NW,4,Dongsi
8268,2014,2,8,11,16,6,30,NA,600,56,0,1022.9,-15.2,0,NNW,3.7,Dongsi
8269,2014,2,8,12,20,6,18,NA,300,68,0.9,1022.5,-16.5,0,NNW,3.5,Dongsi
8270,2014,2,8,13,13,6,17,NA,300,69,1,1022.7,-15.5,0,NNW,3.2,Dongsi
8271,2014,2,8,14,13,6,17,NA,300,NA,1.3,1022.9,-16.1,0,N,4.2,Dongsi
8272,2014,2,8,15,19,6,NA,NA,NA,NA,1.1,1023.4,-16.3,0,NW,3.6,Dongsi
8273,2014,2,8,16,19,6,13,NA,300,NA,0.2,1024.3,-16.6,0,NW,5.1,Dongsi
8274,2014,2,8,17,6,6,NA,NA,NA,NA,-1.2,1025.5,-17.4,0,NNW,4.7,Dongsi
8275,2014,2,8,18,3,7,4,NA,200,68,-2.5,1027.1,-17.4,0,N,2.2,Dongsi
8276,2014,2,8,19,3,6,2,NA,200,69,-3.6,1028.7,-18.7,0,NW,2.5,Dongsi
8277,2014,2,8,20,10,6,6,NA,200,69,-5.2,1030,-19.7,0,NW,4.7,Dongsi
8278,2014,2,8,21,7,7,5,NA,300,68,-6,1030.9,-20.8,0,NNW,4.7,Dongsi
8279,2014,2,8,22,4,7,2,NA,200,71,-6.6,1031.5,-21,0,NW,4.6,Dongsi
8280,2014,2,8,23,9,6,2,NA,200,71,-6.8,1032,-20.8,0,NNW,6.6,Dongsi
8281,2014,2,9,0,3,7,4,NA,300,66,-7.1,1032.6,-21,0,NNW,4.1,Dongsi
8282,2014,2,9,1,8,10,7,NA,300,59,-7.4,1033,-21,0,NNW,4.5,Dongsi
8283,2014,2,9,2,7,11,NA,NA,400,43,-7.8,1033.1,-21.3,0,N,2.1,Dongsi
8284,2014,2,9,3,10,6,15,NA,NA,22,-8,1033,-21.5,0,NW,4.3,Dongsi
8285,2014,2,9,4,9,6,14,NA,100,NA,-8.1,1033.1,-21.6,0,N,3.9,Dongsi
8286,2014,2,9,5,3,6,15,NA,400,59,-8.3,1033.2,-21.8,0,NNW,3.1,Dongsi
8287,2014,2,9,6,10,6,15,NA,500,58,-8.7,1033.4,-21.8,0,NNW,5.5,Dongsi
8288,2014,2,9,7,8,11,18,NA,500,55,-8.5,1034.1,-21.9,0,NNW,4.6,Dongsi
8289,2014,2,9,8,12,16,25,NA,500,50,-7.6,1034.3,-21.1,0,NNW,4.7,Dongsi
8290,2014,2,9,9,9,16,28,NA,500,52,-6.9,1034.3,-20.9,0,NW,2.6,Dongsi
8291,2014,2,9,10,13,12,23,NA,400,62,-5.9,1034.1,-21.1,0,NNW,3.6,Dongsi
8292,2014,2,9,11,11,14,25,NA,400,65,-5.1,1033.1,-20.8,0,NW,3.4,Dongsi
8293,2014,2,9,12,7,15,21,NA,300,69,-4,1031.8,-20.7,0,N,3.8,Dongsi
8294,2014,2,9,13,13,11,15,NA,300,70,-3,1030.7,-19.9,0,NNW,3.8,Dongsi
8295,2014,2,9,14,12,6,10,NA,200,73,-1.8,1030.2,-19.8,0,NW,3.8,Dongsi
8296,2014,2,9,15,8,9,11,NA,200,72,-1.8,1030,-19.8,0,NW,4.3,Dongsi
8297,2014,2,9,16,5,12,13,NA,300,72,-2,1030.1,-20.4,0,NW,2.5,Dongsi
8298,2014,2,9,17,8,14,10,NA,300,68,-2.8,1030.6,-19.2,0,WNW,3.2,Dongsi
8299,2014,2,9,18,10,17,11,NA,300,64,-3.1,1031.2,-19.1,0,NW,4.6,Dongsi
8300,2014,2,9,19,11,18,21,NA,400,55,-4,1031.6,-18.3,0,WNW,2.4,Dongsi
8301,2014,2,9,20,15,23,25,NA,500,48,-4.2,1032,-18.5,0,NW,2.4,Dongsi
8302,2014,2,9,21,11,15,22,NA,500,50,-4.4,1032.6,-18.7,0,NNW,3,Dongsi
8303,2014,2,9,22,16,22,35,NA,600,41,-4.9,1033.1,-19.1,0,NNW,2.2,Dongsi
8304,2014,2,9,23,17,22,29,NA,600,45,-5.4,1033.4,-19.5,0,NNE,2.5,Dongsi
8305,2014,2,10,0,13,9,16,NA,500,56,-5.8,1033.5,-20.3,0,NNW,2.5,Dongsi
8306,2014,2,10,1,9,6,15,NA,500,58,-6.7,1033.7,-20.7,0,ENE,2.5,Dongsi
8307,2014,2,10,2,11,9,NA,NA,500,45,-7.9,1033.3,-20.7,0,NNE,1.3,Dongsi
8308,2014,2,10,3,10,7,23,NA,NA,17,-8.6,1033,-20.7,0,NNE,1.8,Dongsi
8309,2014,2,10,4,9,6,34,NA,100,NA,-8.7,1032.7,-20.5,0,NE,1.6,Dongsi
8310,2014,2,10,5,11,11,27,NA,500,41,-9.7,1033.1,-20,0,NE,1.5,Dongsi
8311,2014,2,10,6,8,6,14,NA,400,41,-10.3,1033.4,-19.5,0,NE,1,Dongsi
8312,2014,2,10,7,9,8,15,NA,300,36,-8.5,1033.9,-20,0,NE,1.7,Dongsi
8313,2014,2,10,8,11,14,18,NA,400,32,-6.5,1034.1,-20.2,0,N,1.6,Dongsi
8314,2014,2,10,9,16,16,20,NA,500,36,-5,1033.9,-19.2,0,N,1.5,Dongsi
8315,2014,2,10,10,21,15,15,NA,NA,46,-4.3,1033,-19.3,0,E,2.7,Dongsi
8316,2014,2,10,11,44,29,17,NA,NA,48,-3.1,1031.6,-18.3,0,ESE,1.3,Dongsi
8317,2014,2,10,12,15,18,14,NA,NA,52,-2.2,1030.2,-19.2,0,WNW,1,Dongsi
8318,2014,2,10,13,15,17,12,NA,NA,51,-1.7,1029.2,-18.3,0,S,2.5,Dongsi
8319,2014,2,10,14,20,18,13,NA,500,54,-1.5,1028.3,-18.1,0,SSE,3.2,Dongsi
8320,2014,2,10,15,23,25,16,NA,500,58,-1.5,1027.9,-17.7,0,WSW,1.4,Dongsi
8321,2014,2,10,16,23,23,14,NA,500,63,-2.5,1027.7,-17.4,0,SSE,1.5,Dongsi
8322,2014,2,10,17,24,24,14,NA,400,66,-3.2,1027.9,-17.6,0,SW,2.8,Dongsi
8323,2014,2,10,18,27,29,15,NA,400,68,-4.1,1027.9,-16.7,0,SW,2.3,Dongsi
8324,2014,2,10,19,41,42,21,NA,600,64,-4.6,1028,-16.2,0,SW,1.3,Dongsi
8325,2014,2,10,20,42,36,22,NA,2200,62,-4.9,1027.8,-16.2,0,WSW,1.7,Dongsi
8326,2014,2,10,21,48,41,27,NA,1200,52,-6.1,1027.9,-15.1,0,E,0.7,Dongsi
8327,2014,2,10,22,59,50,32,NA,1000,46,-8.1,1027.4,-14.7,0,E,0,Dongsi
8328,2014,2,10,23,63,54,33,NA,1100,45,-8.5,1027.1,-14.3,0,WSW,0.5,Dongsi
8089,2014,2,1,0,156,167,39,66,2000,1,1.8,1012.8,-3.1,0,WSW,0.9,Guanyuan
8090,2014,2,1,1,152,156,33,68,1800,1,1.6,1012.9,-2,0,SW,0.2,Guanyuan
8091,2014,2,1,2,157,167,52,76,1900,1,1.6,1012.7,-1.3,0,NE,1.1,Guanyuan
8092,2014,2,1,3,152,166,64,62,1500,6,1.8,1012.1,-1.5,0,NE,1.1,Guanyuan
8093,2014,2,1,4,154,165,59,73,1700,1,1.8,1011.8,-1.5,0,NE,1.2,Guanyuan
8094,2014,2,1,5,162,167,69,77,1900,1,1.6,1011.6,-1.3,0,NE,1.3,Guanyuan
8095,2014,2,1,6,165,161,75,82,2200,1,1.7,1011.5,-0.7,0,ENE,1.1,Guanyuan
8096,2014,2,1,7,169,164,66,83,2100,1,2.1,1011.8,-0.2,0,ENE,0.7,Guanyuan
8097,2014,2,1,8,162,159,76,83,1900,1,2.5,1012.1,0.4,0,ENE,1,Guanyuan
8098,2014,2,1,9,164,159,68,84,2000,1,2.7,1012.3,0.3,0,NNW,0.2,Guanyuan
8099,2014,2,1,10,154,152,76,82,1900,1,3.8,1012.1,0.7,0,ENE,0,Guanyuan
8100,2014,2,1,11,137,125,87,73,1800,1,4.5,1011.3,1.3,0,WNW,1,Guanyuan
8101,2014,2,1,12,103,83,69,63,1700,2,4.8,1010,1.3,0,SW,0.8,Guanyuan
8102,2014,2,1,13,106,83,49,60,1600,5,4.9,1009,1.4,0,SSW,1.4,Guanyuan
8103,2014,2,1,14,118,105,45,68,1800,1,4.7,1008.8,1.5,0,SSW,1.7,Guanyuan
8104,2014,2,1,15,86,66,43,61,1800,2,4.6,1008.7,1.3,0,SSW,1.7,Guanyuan
8105,2014,2,1,16,110,108,40,69,1900,1,4,1007.9,1,0,SSW,1.3,Guanyuan
8106,2014,2,1,17,104,86,37,68,1900,1,3.6,1007.6,0.8,0,WSW,2.1,Guanyuan
8107,2014,2,1,18,106,88,31,65,2000,1,3.4,1007.5,0.8,0,SW,1.3,Guanyuan
8108,2014,2,1,19,118,112,26,64,2100,1,3.2,1007.6,0.9,0,WSW,1.9,Guanyuan
8109,2014,2,1,20,116,109,27,62,2000,1,2.8,1007.3,1,0,SSW,2.2,Guanyuan
8110,2014,2,1,21,148,158,28,57,2000,4,2.5,1006.8,1,0,SW,2.3,Guanyuan
8111,2014,2,1,22,127,123,27,58,2100,3,2.4,1006.7,0.9,0,SW,2.1,Guanyuan
8112,2014,2,1,23,127,121,27,59,2100,1,2.3,1006.3,0.8,0,W,1.6,Guanyuan
8113,2014,2,2,0,137,135,29,61,2100,1,2.2,1005.7,0.7,0,WSW,1.5,Guanyuan
8114,2014,2,2,1,137,137,30,61,2100,1,2.2,1005.9,0.6,0,WSW,1.7,Guanyuan
8115,2014,2,2,2,144,142,28,64,2200,1,2.1,1005.7,0.6,0,SW,1.8,Guanyuan
8116,2014,2,2,3,151,159,28,63,2300,1,2,1005.4,0.4,0,WSW,1.3,Guanyuan
8117,2014,2,2,4,162,163,25,NA,2500,1,1.9,1005.2,0.3,0,NNW,0.8,Guanyuan
8118,2014,2,2,5,170,170,24,63,2700,1,1.5,1006.3,0.2,0,NE,1.6,Guanyuan
8119,2014,2,2,6,169,171,25,64,2800,1,1.2,1006.2,0.2,0,NE,2.5,Guanyuan
8120,2014,2,2,7,159,156,25,67,3000,1,1.1,1007.4,-0.1,0,NNE,1.8,Guanyuan
8121,2014,2,2,8,156,158,26,71,2900,1,3.8,1007.7,-3.9,0,NNE,3.5,Guanyuan
8122,2014,2,2,9,128,117,52,69,2300,4,7.6,1008.7,-11.7,0,N,4.5,Guanyuan
8123,2014,2,2,10,40,131,22,27,600,51,8.8,1009.3,-12.4,0,NNE,4.1,Guanyuan
8124,2014,2,2,11,24,171,11,21,500,62,8.9,1008.9,-12.9,0,NNE,4.1,Guanyuan
8125,2014,2,2,12,20,122,10,20,400,65,9.7,1008.6,-12.9,0,NE,3.2,Guanyuan
8126,2014,2,2,13,20,97,9,15,400,72,9.1,1007.9,-14.7,0,NE,4.5,Guanyuan
8127,2014,2,2,14,16,149,15,15,300,76,9.2,1008.6,-15.4,0,NE,4.2,Guanyuan
8128,2014,2,2,15,18,115,18,16,300,74,8.4,1009.8,-17.6,0,NE,5.3,Guanyuan
8129,2014,2,2,16,11,88,12,16,300,72,6,1010.7,-20.4,0,NE,4,Guanyuan
8130,2014,2,2,17,13,66,7,15,300,65,4.7,1012.3,-21.5,0,NE,3,Guanyuan
8131,2014,2,2,18,14,48,4,16,400,61,4,1013.4,-22.9,0,NE,3.9,Guanyuan
8132,2014,2,2,19,11,36,4,18,400,58,3.2,1014.1,-23.6,0,NE,3.8,Guanyuan
8133,2014,2,2,20,6,23,4,17,300,59,2.5,1014.6,-24.1,0,NE,2.6,Guanyuan
8134,2014,2,2,21,9,17,3,14,300,61,2.2,1015.3,-24.4,0,NE,2.7,Guanyuan
8135,2014,2,2,22,6,18,6,16,400,58,2,1016,-24.5,0,NE,2.9,Guanyuan
8136,2014,2,2,23,4,12,4,12,300,62,1.9,1016.6,-24.6,0,NNE,3.1,Guanyuan
8137,2014,2,3,0,3,11,6,12,400,63,1.7,1017.5,-20.2,0,N,5.7,Guanyuan
8138,2014,2,3,1,8,17,7,12,400,63,1,1018.3,-20.1,0,NNW,5.3,Guanyuan
8139,2014,2,3,2,8,33,8,4,300,75,-0.2,1019.6,-14.9,0,NNW,4.9,Guanyuan
8140,2014,2,3,3,5,33,7,3,300,75,-1.2,1020.3,-14.7,0,NNE,4.2,Guanyuan
8141,2014,2,3,4,6,23,6,2,200,76,-2.4,1021,-16.9,0,NE,2.4,Guanyuan
8142,2014,2,3,5,7,18,4,NA,200,75,-3.4,1021.5,-24.4,0,E,1.1,Guanyuan
8143,2014,2,3,6,5,6,10,6,300,64,-3.5,1022,-27.2,0,NE,3.1,Guanyuan
8144,2014,2,3,7,4,6,3,10,300,59,-3.2,1022.7,-27.8,0,NNW,4.9,Guanyuan
8145,2014,2,3,8,10,12,3,11,300,59,-2.4,1023.2,-27.2,0,NNW,3.4,Guanyuan
8146,2014,2,3,9,7,6,4,8,300,62,-1.2,1023.2,-27.1,0,NW,5.5,Guanyuan
8147,2014,2,3,10,4,6,7,5,300,65,-0.5,1022.4,-26.5,0,NNW,3.6,Guanyuan
8148,2014,2,3,11,14,22,6,5,300,68,0.6,1022.4,-26.6,0,NW,4.6,Guanyuan
8149,2014,2,3,12,9,8,5,7,400,69,1.1,1021,-27.2,0,NNW,5.6,Guanyuan
8150,2014,2,3,13,9,37,1,6,300,73,1.7,1020.1,-26.8,0,NW,4.2,Guanyuan
8151,2014,2,3,14,4,36,1,7,300,74,1.5,1020.3,-26.9,0,NNW,4.1,Guanyuan
8152,2014,2,3,15,4,65,1,5,300,75,1,1020.4,-27.3,0,N,5.2,Guanyuan
8153,2014,2,3,16,8,83,1,5,300,74,0.5,1020.6,-26.7,0,NW,2.6,Guanyuan
8154,2014,2,3,17,3,46,1,5,300,71,-0.4,1021.5,-27.4,0,NW,4.5,Guanyuan
8155,2014,2,3,18,7,57,1,6,400,68,-0.8,1022,-27.7,0,N,3.8,Guanyuan
8156,2014,2,3,19,8,46,1,7,300,67,-1.3,1022.2,-27.1,0,N,0.9,Guanyuan
8157,2014,2,3,20,4,34,1,11,300,61,-2.3,1022.6,-27.1,0,NE,1.4,Guanyuan
8158,2014,2,3,21,6,31,2,15,400,55,-2.6,1022.6,-27.3,0,NNW,2.6,Guanyuan
8159,2014,2,3,22,6,37,9,17,400,52,-1.9,1022.8,-27.6,0,N,2.9,Guanyuan
8160,2014,2,3,23,5,22,1,8,300,62,-2.1,1023.1,-27.8,0,N,3.8,Guanyuan
8161,2014,2,4,0,7,19,1,2,300,70,-2.5,1023.8,-27.2,0,N,2.5,Guanyuan
8162,2014,2,4,1,5,15,1,NA,300,71,-3.5,1024.2,-27.2,0,WNW,1.6,Guanyuan
8163,2014,2,4,2,7,8,1,NA,300,71,-3.6,1024.1,-28.1,0,N,2.7,Guanyuan
8164,2014,2,4,3,3,13,1,2,300,68,-4.4,1024.2,-28,0,NNW,2.1,Guanyuan
8165,2014,2,4,4,5,9,1,3,300,67,-5.1,1024,-27.8,0,NNW,1,Guanyuan
8166,2014,2,4,5,3,13,3,5,400,63,-5.7,1023.8,-27.6,0,NNE,1.4,Guanyuan
8167,2014,2,4,6,6,11,4,10,500,58,-6.2,1024.7,-27.3,0,ENE,2.3,Guanyuan
8168,2014,2,4,7,5,20,14,20,500,47,-6.6,1025.8,-24.8,0,ENE,1.2,Guanyuan
8169,2014,2,4,8,9,24,36,40,500,27,-4.2,1025.9,-27.1,0,NNE,2.5,Guanyuan
8170,2014,2,4,9,9,19,36,38,600,30,-2.2,1025.9,-27,0,NE,2.8,Guanyuan
8171,2014,2,4,10,11,17,32,26,600,44,-0.7,1025.3,-26.7,0,N,2.4,Guanyuan
8172,2014,2,4,11,14,8,15,12,400,61,0.3,1024.3,-26.8,0,NNE,1.4,Guanyuan
8173,2014,2,4,12,10,8,7,9,400,68,0.4,1023.2,-25.8,0,SE,1.9,Guanyuan
8174,2014,2,4,13,16,6,3,12,400,67,0.3,1022.1,-26.8,0,NE,2.3,Guanyuan
8175,2014,2,4,14,10,6,5,16,500,63,0.7,1021.8,-25.6,0,W,1.5,Guanyuan
8176,2014,2,4,15,9,11,6,18,500,60,0.6,1021.6,-25.6,0,NW,1.5,Guanyuan
8177,2014,2,4,16,19,33,11,31,700,50,-0.5,1020.9,-24.8,0,WSW,2.4,Guanyuan
8178,2014,2,4,17,46,53,22,36,900,52,-1.5,1021.2,-22.8,0,WSW,1.7,Guanyuan
8179,2014,2,4,18,45,61,24,42,1000,44,-1.7,1022.1,-23,0,SW,1.4,Guanyuan
8180,2014,2,4,19,59,94,31,46,1000,41,-1.7,1022.3,-23,0,WSW,1.8,Guanyuan
8181,2014,2,4,20,89,129,48,46,1000,38,-2,1022.7,-21.5,0,WSW,1,Guanyuan
8182,2014,2,4,21,111,151,51,46,1000,34,-2.6,1023.2,-21.4,0,SW,1.7,Guanyuan
8183,2014,2,4,22,110,158,53,49,1000,26,-3.6,1023.3,-17.2,0,WNW,0.6,Guanyuan
8184,2014,2,4,23,76,115,35,41,1100,34,-4.4,1023.4,-17.3,0,WSW,0.2,Guanyuan
8185,2014,2,5,0,67,89,35,43,1100,29,-4,1023,-20.7,0,NE,1.1,Guanyuan
8186,2014,2,5,1,70,84,78,54,1300,17,-3.9,1023,-19.8,0,ENE,0.8,Guanyuan
8187,2014,2,5,2,72,83,47,50,1400,20,-4.1,1022.7,-21.3,0,NE,1,Guanyuan
8188,2014,2,5,3,59,71,33,42,1200,28,-5.1,1022.9,-21.2,0,NNE,0.8,Guanyuan
8189,2014,2,5,4,77,94,37,NA,1600,3,-5.6,1022.9,-21.3,0,NE,1.4,Guanyuan
8190,2014,2,5,5,104,113,85,69,2600,1,-6.2,1022.9,-21,0,NE,1.9,Guanyuan
8191,2014,2,5,6,137,147,165,76,3500,1,-6.3,1023.5,-20.7,0,NNE,1.2,Guanyuan
8192,2014,2,5,7,128,132,127,73,3200,1,-6,1023.5,-20.8,0,ENE,2.1,Guanyuan
8193,2014,2,5,8,107,111,137,69,2800,1,-5.1,1024.2,-20.8,0,ENE,1.1,Guanyuan
8194,2014,2,5,9,89,93,84,63,2200,1,-3.5,1024.4,-21.7,0,NE,1.3,Guanyuan
8195,2014,2,5,10,77,84,77,61,1900,2,-2.2,1024,-21.6,0,NNE,1.6,Guanyuan
8196,2014,2,5,11,83,101,66,61,1800,7,-0.7,1022.8,-16.6,0,N,1.2,Guanyuan
8197,2014,2,5,12,80,108,50,51,1400,21,0.2,1021.4,-10.6,0,SSW,2.1,Guanyuan
8198,2014,2,5,13,88,93,47,46,1200,32,0.8,1020.5,-9.5,0,WSW,2.7,Guanyuan
8199,2014,2,5,14,88,100,49,41,1200,43,0.6,1021,-9.2,0,SSW,2.4,Guanyuan
8200,2014,2,5,15,106,117,55,40,1100,47,0.7,1021,-9.3,0,SW,2.1,Guanyuan
8201,2014,2,5,16,96,102,57,43,1000,47,0.2,1021.1,-9.8,0,SW,1,Guanyuan
8202,2014,2,5,17,91,93,61,45,900,49,0,1021.2,-10.5,0,SW,1.9,Guanyuan
8203,2014,2,5,18,81,92,69,51,900,43,-0.8,1021.7,-10.7,0,WSW,1.1,Guanyuan
8204,2014,2,5,19,83,95,67,51,900,42,-0.8,1021.9,-10.7,0,SW,2,Guanyuan
8205,2014,2,5,20,80,82,53,52,900,41,-2.6,1022.2,-10.6,0,SW,1.1,Guanyuan
8206,2014,2,5,21,97,110,51,55,1100,33,-3.7,1022.6,-10.1,0,SSE,0.1,Guanyuan
8207,2014,2,5,22,109,118,60,67,1100,17,-4.4,1022.7,-8.9,0,N,0.2,Guanyuan
8208,2014,2,5,23,106,111,68,70,1100,13,-2.8,1022.7,-9.5,0,NE,1.3,Guanyuan
8209,2014,2,6,0,106,104,76,70,1100,12,-3.1,1022.5,-9.4,0,NE,1.4,Guanyuan
8210,2014,2,6,1,112,105,73,78,1700,5,-3.6,1022.5,-9.6,0,NE,1.2,Guanyuan
8211,2014,2,6,2,158,158,65,95,3200,1,-3.9,1023,-9.9,0,NE,1.6,Guanyuan
8212,2014,2,6,3,162,160,55,92,3000,1,-4.2,1023,-10,0,NE,1.1,Guanyuan
8213,2014,2,6,4,157,151,53,90,2700,1,-4.5,1022.9,-9.9,0,NE,1.8,Guanyuan
8214,2014,2,6,5,152,143,63,84,3100,1,-4.1,1023.8,-10.1,0,NE,1.6,Guanyuan
8215,2014,2,6,6,151,140,59,83,2900,1,-3.8,1023.9,-9.8,0,ENE,1.4,Guanyuan
8216,2014,2,6,7,122,116,60,79,2300,1,-3.8,1024.9,-10.2,0,NE,0.9,Guanyuan
8217,2014,2,6,8,120,116,60,78,2400,1,-3.2,1025.4,-10.1,0,NE,1.5,Guanyuan
8218,2014,2,6,9,116,112,75,78,2300,1,-2.2,1025.7,-9.8,0,NNE,1.5,Guanyuan
8219,2014,2,6,10,121,119,83,79,2600,1,-1.3,1025.1,-10.7,0,NNE,1.5,Guanyuan
8220,2014,2,6,11,118,112,92,79,2600,4,-0.2,1024.2,-11.3,0,NE,1.7,Guanyuan
8221,2014,2,6,12,114,104,92,80,2200,11,0.6,1023.1,-11.2,0,NNW,1.8,Guanyuan
8222,2014,2,6,13,113,102,92,81,2000,15,1.8,1022.8,-10.7,0,SW,1,Guanyuan
8223,2014,2,6,14,105,95,83,77,1800,23,1.5,1023.3,-12,0,W,0.6,Guanyuan
8224,2014,2,6,15,102,94,72,73,1500,32,1.2,1023.6,-11.6,0,WSW,2.6,Guanyuan
8225,2014,2,6,16,92,91,67,76,1500,31,0.8,1023.2,-12.6,0,SW,1.3,Guanyuan
8226,2014,2,6,17,89,84,70,78,1400,32,0,1023.2,-12,0,SSW,0.5,Guanyuan
8227,2014,2,6,18,92,87,64,72,1300,39,-0.4,1023.3,-11.5,0,SSW,0.7,Guanyuan
8228,2014,2,6,19,88,87,63,69,1400,37,0,1023.6,-11.1,0,SW,1.1,Guanyuan
8229,2014,2,6,20,105,112,67,69,1800,34,0.2,1024.2,-10.6,0,S,1.3,Guanyuan
8230,2014,2,6,21,122,126,72,73,2200,29,0.1,1024.7,-8.9,0,S,2.4,Guanyuan
8231,2014,2,6,22,139,156,78,93,2700,8,-0.5,1024.7,-6.5,0,WSW,1.7,Guanyuan
8232,2014,2,6,23,101,94,45,79,1900,6,-0.8,1024.6,-5.2,0,SW,2.4,Guanyuan
8233,2014,2,7,0,80,63,33,59,1300,18,-1,1024.2,-5.2,0,SSW,1.3,Guanyuan
8234,2014,2,7,1,71,46,30,50,1200,27,-1.3,1024.1,-5.2,0,SSE,1.3,Guanyuan
8235,2014,2,7,2,76,56,35,58,1300,18,-1.4,1023.3,-4.9,0,S,1.4,Guanyuan
8236,2014,2,7,3,76,56,38,61,1200,17,-1.3,1022.7,-5.2,0,S,1,Guanyuan
8237,2014,2,7,4,86,65,45,66,1500,8,-1.5,1022.4,-5,0,S,1.4,Guanyuan
8238,2014,2,7,5,97,82,43,65,1600,4,-2.5,1022.2,-4.7,0.1,S,1.2,Guanyuan
8239,2014,2,7,6,103,95,32,59,1400,10,-3,1022.7,-4.6,0.3,S,1.5,Guanyuan
8240,2014,2,7,7,97,77,21,57,1300,13,-3.5,1022.7,-4.9,0.4,SSE,2,Guanyuan
8241,2014,2,7,8,92,70,16,62,1500,7,-3.5,1022.6,-5.2,0.2,SSW,1.1,Guanyuan
8242,2014,2,7,9,89,62,18,56,1400,14,-3.3,1022.7,-4.6,0.9,S,1,Guanyuan
8243,2014,2,7,10,90,62,17,60,1400,9,-2.7,1022.2,-4.4,0.6,S,1.1,Guanyuan
8244,2014,2,7,11,95,64,18,59,1400,10,-2.4,1021.2,-4.7,0.4,SSE,1.4,Guanyuan
8245,2014,2,7,12,101,64,21,56,1200,17,-2.5,1020.1,-5,0.1,S,2,Guanyuan
8246,2014,2,7,13,102,60,20,55,1100,23,-2.4,1019.2,-4.6,0.2,ESE,0.9,Guanyuan
8247,2014,2,7,14,91,54,20,54,1100,27,-2.2,1018.6,-4.4,0.1,SSE,0.8,Guanyuan
8248,2014,2,7,15,86,56,19,52,1100,30,-2.5,1018.3,-4.2,0.1,S,0.9,Guanyuan
8249,2014,2,7,16,86,52,19,54,1100,33,-2.8,1018.4,-4.2,0.1,SW,1.1,Guanyuan
8250,2014,2,7,17,83,58,20,58,1100,30,-2.8,1018.6,-3.8,0.3,WNW,0.9,Guanyuan
8251,2014,2,7,18,86,63,19,66,1200,23,-2.8,1018.5,-3.6,0.2,N,1.2,Guanyuan
8252,2014,2,7,19,89,68,21,75,1400,13,-3,1018.5,-4,0,NNW,1.4,Guanyuan
8253,2014,2,7,20,95,69,24,81,1400,5,-3.1,1018.6,-4.2,0,NNE,0.6,Guanyuan
8254,2014,2,7,21,91,68,25,76,1400,7,-3.2,1018.5,-4.3,0,N,0.7,Guanyuan
8255,2014,2,7,22,85,56,23,65,1300,16,-3.1,1018.6,-4.2,0.1,NNW,0.5,Guanyuan
8256,2014,2,7,23,81,60,21,64,1300,13,-3.1,1018.7,-4.1,0,E,0.9,Guanyuan
8257,2014,2,8,0,79,56,18,61,1300,15,-2.9,1018.6,-3.9,0.2,WSW,1.3,Guanyuan
8258,2014,2,8,1,70,48,16,57,1100,16,-3.3,1018.9,-4.1,0,N,1.3,Guanyuan
8259,2014,2,8,2,71,44,13,47,1100,24,-3.4,1019,-4.2,0.3,N,1.5,Guanyuan
8260,2014,2,8,3,78,54,10,39,900,30,-3.5,1018.6,-4.3,0,ENE,1,Guanyuan
8261,2014,2,8,4,125,88,18,NA,2100,1,-4.1,1018.5,-4.9,0,NNE,1,Guanyuan
8262,2014,2,8,5,127,94,36,77,2300,1,-4,1018.5,-5,0,NNE,0.9,Guanyuan
